instant,dteday,season,year,month,hours,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,day_category,humidity_category,time_of_day
11879,2012-05-15,Summer,2012,May,3,0,Tuesday,Weekdays,Light_rainsnow,0.58,0.5455,83.0,0.1343,1,5,6,2,Sangat Lembab,Night
11880,2012-05-15,Summer,2012,May,4,0,Tuesday,Weekdays,Light_rainsnow,0.56,0.5303,94.0,0.0,1,4,5,2,Sangat Lembab,Night
11881,2012-05-15,Summer,2012,May,5,0,Tuesday,Weekdays,Light_rainsnow,0.56,0.5303,94.0,0.2239,0,8,8,2,Sangat Lembab,Night
11882,2012-05-15,Summer,2012,May,6,0,Tuesday,Weekdays,Light_rainsnow,0.56,0.5303,94.0,0.2239,2,22,24,2,Sangat Lembab,Morning
11883,2012-05-15,Summer,2012,May,7,0,Tuesday,Weekdays,Light_rainsnow,0.56,0.5303,94.0,0.1343,1,91,92,2,Sangat Lembab,Morning
11884,2012-05-15,Summer,2012,May,8,0,Tuesday,Weekdays,Misty,0.58,0.5455,88.0,0.0896,8,401,409,2,Sangat Lembab,Morning
11885,2012-05-15,Summer,2012,May,9,0,Tuesday,Weekdays,Misty,0.58,0.5455,88.0,0.0896,28,327,355,2,Sangat Lembab,Morning
11886,2012-05-15,Summer,2012,May,10,0,Tuesday,Weekdays,Clear,0.62,0.5909,78.0,0.1045,27,144,171,2,Sangat Lembab,Morning
11887,2012-05-15,Summer,2012,May,11,0,Tuesday,Weekdays,Clear,0.64,0.5909,78.0,0.194,38,186,224,2,Sangat Lembab,Morning
11888,2012-05-15,Summer,2012,May,12,0,Tuesday,Weekdays,Clear,0.64,0.6061,73.0,0.194,44,220,264,2,Sangat Lembab,Afternoon
11889,2012-05-15,Summer,2012,May,13,0,Tuesday,Weekdays,Light_rainsnow,0.64,0.6061,73.0,0.194,35,204,239,2,Sangat Lembab,Afternoon
11890,2012-05-15,Summer,2012,May,14,0,Tuesday,Weekdays,Misty,0.64,0.6061,73.0,0.194,39,145,184,2,Sangat Lembab,Afternoon
11891,2012-05-15,Summer,2012,May,15,0,Tuesday,Weekdays,Misty,0.7,0.6515,61.0,0.0896,51,205,256,2,Normal,Afternoon
11892,2012-05-15,Summer,2012,May,16,0,Tuesday,Weekdays,Clear,0.68,0.6364,65.0,0.1642,74,300,374,2,Sangat Lembab,Afternoon
11895,2012-05-15,Summer,2012,May,19,0,Tuesday,Weekdays,Clear,0.66,0.6212,69.0,0.1642,57,455,512,2,Sangat Lembab,Evening
11896,2012-05-15,Summer,2012,May,20,0,Tuesday,Weekdays,Light_rainsnow,0.64,0.6061,73.0,0.1343,30,233,263,2,Sangat Lembab,Evening
11897,2012-05-15,Summer,2012,May,21,0,Tuesday,Weekdays,Light_rainsnow,0.64,0.6061,73.0,0.2836,11,98,109,2,Sangat Lembab,Evening
11898,2012-05-15,Summer,2012,May,22,0,Tuesday,Weekdays,Clear,0.58,0.5455,78.0,0.2239,9,74,83,2,Sangat Lembab,Evening
11899,2012-05-15,Summer,2012,May,23,0,Tuesday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.1045,13,58,71,2,Sangat Lembab,Evening
11900,2012-05-16,Summer,2012,May,0,0,Wednesday,Weekdays,Misty,0.58,0.5455,88.0,0.0,12,27,39,3,Sangat Lembab,Night
11901,2012-05-16,Summer,2012,May,1,0,Wednesday,Weekdays,Misty,0.58,0.5455,88.0,0.1343,7,14,21,3,Sangat Lembab,Night
11902,2012-05-16,Summer,2012,May,2,0,Wednesday,Weekdays,Clear,0.56,0.5303,94.0,0.194,5,14,19,3,Sangat Lembab,Night
11903,2012-05-16,Summer,2012,May,3,0,Wednesday,Weekdays,Clear,0.56,0.5303,88.0,0.1045,1,5,6,3,Sangat Lembab,Night
11904,2012-05-16,Summer,2012,May,4,0,Wednesday,Weekdays,Clear,0.54,0.5152,94.0,0.1343,1,3,4,3,Sangat Lembab,Night
11905,2012-05-16,Summer,2012,May,5,0,Wednesday,Weekdays,Clear,0.54,0.5152,94.0,0.1045,4,34,38,3,Sangat Lembab,Night
11906,2012-05-16,Summer,2012,May,6,0,Wednesday,Weekdays,Clear,0.54,0.5152,94.0,0.0896,8,150,158,3,Sangat Lembab,Morning
11907,2012-05-16,Summer,2012,May,7,0,Wednesday,Weekdays,Clear,0.56,0.5303,83.0,0.0,14,426,440,3,Sangat Lembab,Morning
11909,2012-05-16,Summer,2012,May,9,0,Wednesday,Weekdays,Misty,0.6,0.5758,78.0,0.1343,33,314,347,3,Sangat Lembab,Morning
11910,2012-05-16,Summer,2012,May,10,0,Wednesday,Weekdays,Clear,0.66,0.6212,61.0,0.0,43,149,192,3,Normal,Morning
11911,2012-05-16,Summer,2012,May,11,0,Wednesday,Weekdays,Clear,0.7,0.6515,54.0,0.1343,55,212,267,3,Normal,Morning
11912,2012-05-16,Summer,2012,May,12,0,Wednesday,Weekdays,Clear,0.7,0.6515,54.0,0.194,59,271,330,3,Normal,Afternoon
11913,2012-05-16,Summer,2012,May,13,0,Wednesday,Weekdays,Clear,0.72,0.6515,42.0,0.0,77,273,350,3,Sangat kering,Afternoon
11914,2012-05-16,Summer,2012,May,14,0,Wednesday,Weekdays,Clear,0.72,0.6515,42.0,0.0896,42,221,263,3,Sangat kering,Afternoon
11915,2012-05-16,Summer,2012,May,15,0,Wednesday,Weekdays,Misty,0.72,0.6667,48.0,0.1045,52,222,274,3,Normal,Afternoon
11916,2012-05-16,Summer,2012,May,16,0,Wednesday,Weekdays,Clear,0.72,0.6515,45.0,0.1045,70,376,446,3,Normal,Afternoon
11919,2012-05-16,Summer,2012,May,19,0,Wednesday,Weekdays,Clear,0.7,0.6515,54.0,0.2836,91,499,590,3,Normal,Evening
11920,2012-05-16,Summer,2012,May,20,0,Wednesday,Weekdays,Clear,0.66,0.6212,65.0,0.2537,61,398,459,3,Sangat Lembab,Evening
11921,2012-05-16,Summer,2012,May,21,0,Wednesday,Weekdays,Clear,0.64,0.6061,73.0,0.194,63,330,393,3,Sangat Lembab,Evening
11922,2012-05-16,Summer,2012,May,22,0,Wednesday,Weekdays,Clear,0.64,0.6061,73.0,0.1642,33,253,286,3,Sangat Lembab,Evening
11923,2012-05-16,Summer,2012,May,23,0,Wednesday,Weekdays,Clear,0.62,0.5909,78.0,0.1045,26,107,133,3,Sangat Lembab,Evening
11924,2012-05-17,Summer,2012,May,0,0,Thursday,Weekdays,Clear,0.6,0.5758,78.0,0.1343,30,49,79,4,Sangat Lembab,Night
11925,2012-05-17,Summer,2012,May,1,0,Thursday,Weekdays,Clear,0.6,0.5606,83.0,0.1642,12,16,28,4,Sangat Lembab,Night
11926,2012-05-17,Summer,2012,May,2,0,Thursday,Weekdays,Clear,0.6,0.5758,78.0,0.1642,8,8,16,4,Sangat Lembab,Night
11927,2012-05-17,Summer,2012,May,3,0,Thursday,Weekdays,Clear,0.6,0.5909,73.0,0.2537,0,3,3,4,Sangat Lembab,Night
11928,2012-05-17,Summer,2012,May,4,0,Thursday,Weekdays,Clear,0.6,0.6061,64.0,0.3284,3,13,16,4,Normal,Night
11929,2012-05-17,Summer,2012,May,5,0,Thursday,Weekdays,Clear,0.56,0.5303,68.0,0.3284,1,34,35,4,Sangat Lembab,Night
11930,2012-05-17,Summer,2012,May,6,0,Thursday,Weekdays,Clear,0.54,0.5152,73.0,0.3582,10,149,159,4,Sangat Lembab,Morning
11931,2012-05-17,Summer,2012,May,7,0,Thursday,Weekdays,Clear,0.54,0.5152,73.0,0.3881,25,449,474,4,Sangat Lembab,Morning
11932,2012-05-17,Summer,2012,May,8,0,Thursday,Weekdays,Clear,0.52,0.5,55.00000000000001,0.4478,29,605,634,4,Normal,Morning
11933,2012-05-17,Summer,2012,May,9,0,Thursday,Weekdays,Clear,0.54,0.5152,52.0,0.4179,57,289,346,4,Normal,Morning
11934,2012-05-17,Summer,2012,May,10,0,Thursday,Weekdays,Clear,0.56,0.5303,52.0,0.2537,43,162,205,4,Normal,Morning
11935,2012-05-17,Summer,2012,May,11,0,Thursday,Weekdays,Clear,0.58,0.5455,49.0,0.2239,77,202,279,4,Normal,Morning
11936,2012-05-17,Summer,2012,May,12,0,Thursday,Weekdays,Clear,0.6,0.6212,43.0,0.194,72,276,348,4,Sangat kering,Afternoon
11937,2012-05-17,Summer,2012,May,13,0,Thursday,Weekdays,Clear,0.62,0.6212,41.0,0.194,86,241,327,4,Sangat kering,Afternoon
11938,2012-05-17,Summer,2012,May,14,0,Thursday,Weekdays,Clear,0.64,0.6212,38.0,0.194,68,202,270,4,Sangat kering,Afternoon
11939,2012-05-17,Summer,2012,May,15,0,Thursday,Weekdays,Clear,0.64,0.6212,36.0,0.2537,83,233,316,4,Sangat kering,Afternoon
11940,2012-05-17,Summer,2012,May,16,0,Thursday,Weekdays,Clear,0.66,0.6212,31.0,0.194,86,344,430,4,Sangat kering,Afternoon
11943,2012-05-17,Summer,2012,May,19,0,Thursday,Weekdays,Clear,0.64,0.6212,31.0,0.194,86,451,537,4,Sangat kering,Evening
11944,2012-05-17,Summer,2012,May,20,0,Thursday,Weekdays,Clear,0.6,0.6212,40.0,0.194,83,363,446,4,Sangat kering,Evening
11945,2012-05-17,Summer,2012,May,21,0,Thursday,Weekdays,Clear,0.58,0.5455,40.0,0.1045,45,254,299,4,Sangat kering,Evening
11946,2012-05-17,Summer,2012,May,22,0,Thursday,Weekdays,Clear,0.56,0.5303,43.0,0.0896,42,209,251,4,Sangat kering,Evening
11947,2012-05-17,Summer,2012,May,23,0,Thursday,Weekdays,Clear,0.54,0.5152,49.0,0.1343,29,137,166,4,Normal,Evening
11948,2012-05-18,Summer,2012,May,0,0,Friday,Weekdays,Clear,0.52,0.5,59.0,0.1045,13,57,70,5,Normal,Night
11949,2012-05-18,Summer,2012,May,1,0,Friday,Weekdays,Clear,0.5,0.4848,59.0,0.0896,16,33,49,5,Normal,Night
11950,2012-05-18,Summer,2012,May,2,0,Friday,Weekdays,Clear,0.48,0.4697,67.0,0.1343,12,9,21,5,Sangat Lembab,Night
11951,2012-05-18,Summer,2012,May,3,0,Friday,Weekdays,Clear,0.46,0.4545,72.0,0.0896,6,8,14,5,Sangat Lembab,Night
11952,2012-05-18,Summer,2012,May,4,0,Friday,Weekdays,Clear,0.46,0.4545,77.0,0.1642,0,11,11,5,Sangat Lembab,Night
11953,2012-05-18,Summer,2012,May,5,0,Friday,Weekdays,Clear,0.46,0.4545,77.0,0.1045,1,33,34,5,Sangat Lembab,Night
11954,2012-05-18,Summer,2012,May,6,0,Friday,Weekdays,Clear,0.44,0.4394,77.0,0.1343,14,168,182,5,Sangat Lembab,Morning
11955,2012-05-18,Summer,2012,May,7,0,Friday,Weekdays,Clear,0.46,0.4545,82.0,0.1045,40,475,515,5,Sangat Lembab,Morning
11957,2012-05-18,Summer,2012,May,9,0,Friday,Weekdays,Clear,0.56,0.5303,56.00000000000001,0.1045,57,304,361,5,Normal,Morning
11958,2012-05-18,Summer,2012,May,10,0,Friday,Weekdays,Clear,0.6,0.6212,46.0,0.1343,74,181,255,5,Normal,Morning
11959,2012-05-18,Summer,2012,May,11,0,Friday,Weekdays,Clear,0.62,0.6212,43.0,0.0,109,225,334,5,Sangat kering,Morning
11960,2012-05-18,Summer,2012,May,12,0,Friday,Weekdays,Clear,0.62,0.6212,41.0,0.194,108,252,360,5,Sangat kering,Afternoon
11961,2012-05-18,Summer,2012,May,13,0,Friday,Weekdays,Clear,0.64,0.6212,36.0,0.1642,98,297,395,5,Sangat kering,Afternoon
11962,2012-05-18,Summer,2012,May,14,0,Friday,Weekdays,Clear,0.66,0.6212,34.0,0.1343,108,242,350,5,Sangat kering,Afternoon
11963,2012-05-18,Summer,2012,May,15,0,Friday,Weekdays,Clear,0.66,0.6212,36.0,0.194,131,260,391,5,Sangat kering,Afternoon
11964,2012-05-18,Summer,2012,May,16,0,Friday,Weekdays,Clear,0.66,0.6212,34.0,0.2537,151,417,568,5,Sangat kering,Afternoon
11967,2012-05-18,Summer,2012,May,19,0,Friday,Weekdays,Clear,0.62,0.6212,41.0,0.194,91,392,483,5,Sangat kering,Evening
11968,2012-05-18,Summer,2012,May,20,0,Friday,Weekdays,Clear,0.62,0.6212,41.0,0.1642,73,264,337,5,Sangat kering,Evening
11969,2012-05-18,Summer,2012,May,21,0,Friday,Weekdays,Clear,0.6,0.6212,40.0,0.0,49,209,258,5,Sangat kering,Evening
11970,2012-05-18,Summer,2012,May,22,0,Friday,Weekdays,Clear,0.56,0.5303,52.0,0.3284,57,194,251,5,Normal,Evening
11971,2012-05-18,Summer,2012,May,23,0,Friday,Weekdays,Clear,0.52,0.5,55.00000000000001,0.0,41,133,174,5,Normal,Evening
11972,2012-05-19,Summer,2012,May,0,0,Saturday,Weekend,Clear,0.52,0.5,48.0,0.1045,30,118,148,6,Normal,Night
11973,2012-05-19,Summer,2012,May,1,0,Saturday,Weekend,Clear,0.5,0.4848,48.0,0.0,20,84,104,6,Normal,Night
11974,2012-05-19,Summer,2012,May,2,0,Saturday,Weekend,Clear,0.5,0.4848,51.0,0.1045,13,56,69,6,Normal,Night
11975,2012-05-19,Summer,2012,May,3,0,Saturday,Weekend,Clear,0.5,0.4848,48.0,0.1045,10,23,33,6,Normal,Night
11976,2012-05-19,Summer,2012,May,4,0,Saturday,Weekend,Clear,0.48,0.4697,59.0,0.0896,6,8,14,6,Normal,Night
11977,2012-05-19,Summer,2012,May,5,0,Saturday,Weekend,Clear,0.46,0.4545,67.0,0.0,1,11,12,6,Sangat Lembab,Night
11978,2012-05-19,Summer,2012,May,6,0,Saturday,Weekend,Clear,0.44,0.4394,72.0,0.0896,12,38,50,6,Sangat Lembab,Morning
11979,2012-05-19,Summer,2012,May,7,0,Saturday,Weekend,Clear,0.46,0.4545,67.0,0.1045,28,67,95,6,Sangat Lembab,Morning
11980,2012-05-19,Summer,2012,May,8,0,Saturday,Weekend,Clear,0.52,0.5,52.0,0.1642,33,162,195,6,Normal,Morning
11981,2012-05-19,Summer,2012,May,9,0,Saturday,Weekend,Clear,0.56,0.5303,43.0,0.1642,79,213,292,6,Sangat kering,Morning
11982,2012-05-19,Summer,2012,May,10,0,Saturday,Weekend,Clear,0.56,0.5303,43.0,0.0,177,275,452,6,Sangat kering,Morning
11983,2012-05-19,Summer,2012,May,11,0,Saturday,Weekend,Clear,0.62,0.6212,38.0,0.0896,235,351,586,6,Sangat kering,Morning
11984,2012-05-19,Summer,2012,May,12,0,Saturday,Weekend,Clear,0.66,0.6212,36.0,0.0,276,366,642,6,Sangat kering,Afternoon
11988,2012-05-19,Summer,2012,May,16,0,Saturday,Weekend,Clear,0.74,0.6515,30.0,0.1045,331,311,642,6,Sangat kering,Afternoon
11989,2012-05-19,Summer,2012,May,17,0,Saturday,Weekend,Clear,0.74,0.6515,30.0,0.0896,279,347,626,6,Sangat kering,Afternoon
11991,2012-05-19,Summer,2012,May,19,0,Saturday,Weekend,Clear,0.7,0.6364,39.0,0.1343,203,229,432,6,Sangat kering,Evening
11992,2012-05-19,Summer,2012,May,20,0,Saturday,Weekend,Clear,0.68,0.6364,41.0,0.0896,118,197,315,6,Sangat kering,Evening
11993,2012-05-19,Summer,2012,May,21,0,Saturday,Weekend,Clear,0.64,0.6212,50.0,0.0,81,178,259,6,Normal,Evening
11994,2012-05-19,Summer,2012,May,22,0,Saturday,Weekend,Clear,0.64,0.6212,47.0,0.0,104,234,338,6,Normal,Evening
11995,2012-05-19,Summer,2012,May,23,0,Saturday,Weekend,Clear,0.6,0.6212,56.00000000000001,0.1642,71,168,239,6,Normal,Evening
11996,2012-05-20,Summer,2012,May,0,0,Sunday,Weekend,Clear,0.58,0.5455,53.0,0.1045,42,128,170,0,Normal,Night
11997,2012-05-20,Summer,2012,May,1,0,Sunday,Weekend,Clear,0.56,0.5303,52.0,0.0,28,102,130,0,Normal,Night
11998,2012-05-20,Summer,2012,May,2,0,Sunday,Weekend,Clear,0.56,0.5303,52.0,0.0,36,62,98,0,Normal,Night
11999,2012-05-20,Summer,2012,May,3,0,Sunday,Weekend,Clear,0.54,0.5152,56.00000000000001,0.0896,26,40,66,0,Normal,Night
12000,2012-05-20,Summer,2012,May,4,0,Sunday,Weekend,Clear,0.52,0.5,68.0,0.0896,2,14,16,0,Sangat Lembab,Night
12001,2012-05-20,Summer,2012,May,5,0,Sunday,Weekend,Clear,0.5,0.4848,72.0,0.1045,1,7,8,0,Sangat Lembab,Night
12002,2012-05-20,Summer,2012,May,6,0,Sunday,Weekend,Clear,0.5,0.4848,63.0,0.1343,4,21,25,0,Normal,Morning
12003,2012-05-20,Summer,2012,May,7,0,Sunday,Weekend,Clear,0.52,0.5,68.0,0.194,35,55,90,0,Sangat Lembab,Morning
12004,2012-05-20,Summer,2012,May,8,0,Sunday,Weekend,Clear,0.56,0.5303,56.00000000000001,0.1642,51,120,171,0,Normal,Morning
12005,2012-05-20,Summer,2012,May,9,0,Sunday,Weekend,Clear,0.62,0.6212,32.0,0.2537,129,184,313,0,Sangat kering,Morning
12006,2012-05-20,Summer,2012,May,10,0,Sunday,Weekend,Clear,0.66,0.6212,34.0,0.2985,174,258,432,0,Sangat kering,Morning
12007,2012-05-20,Summer,2012,May,11,0,Sunday,Weekend,Clear,0.66,0.6212,36.0,0.3284,258,323,581,0,Sangat kering,Morning
12008,2012-05-20,Summer,2012,May,12,0,Sunday,Weekend,Clear,0.68,0.6364,36.0,0.3284,247,390,637,0,Sangat kering,Afternoon
12009,2012-05-20,Summer,2012,May,13,0,Sunday,Weekend,Clear,0.7,0.6364,37.0,0.2836,244,363,607,0,Sangat kering,Afternoon
12010,2012-05-20,Summer,2012,May,14,0,Sunday,Weekend,Clear,0.72,0.6515,39.0,0.3881,236,307,543,0,Sangat kering,Afternoon
12011,2012-05-20,Summer,2012,May,15,0,Sunday,Weekend,Misty,0.7,0.6364,39.0,0.4179,246,256,502,0,Sangat kering,Afternoon
12012,2012-05-20,Summer,2012,May,16,0,Sunday,Weekend,Clear,0.72,0.6515,42.0,0.3582,238,339,577,0,Sangat kering,Afternoon
12013,2012-05-20,Summer,2012,May,17,0,Sunday,Weekend,Clear,0.72,0.6515,45.0,0.3284,209,340,549,0,Normal,Afternoon
12014,2012-05-20,Summer,2012,May,18,0,Sunday,Weekend,Clear,0.7,0.6515,51.0,0.3284,146,328,474,0,Normal,Evening
12015,2012-05-20,Summer,2012,May,19,0,Sunday,Weekend,Clear,0.66,0.6212,61.0,0.4179,142,260,402,0,Normal,Evening
12016,2012-05-20,Summer,2012,May,20,0,Sunday,Weekend,Clear,0.66,0.6212,61.0,0.4179,83,191,274,0,Normal,Evening
12017,2012-05-20,Summer,2012,May,21,0,Sunday,Weekend,Clear,0.64,0.6061,69.0,0.3881,51,182,233,0,Sangat Lembab,Evening
12018,2012-05-20,Summer,2012,May,22,0,Sunday,Weekend,Clear,0.62,0.5909,73.0,0.3284,44,101,145,0,Sangat Lembab,Evening
12019,2012-05-20,Summer,2012,May,23,0,Sunday,Weekend,Light_rainsnow,0.6,0.5758,78.0,0.3582,32,54,86,0,Sangat Lembab,Evening
12020,2012-05-21,Summer,2012,May,0,0,Monday,Weekdays,Light_rainsnow,0.58,0.5455,88.0,0.2985,12,28,40,1,Sangat Lembab,Night
12021,2012-05-21,Summer,2012,May,1,0,Monday,Weekdays,Light_rainsnow,0.58,0.5455,88.0,0.3582,4,11,15,1,Sangat Lembab,Night
12022,2012-05-21,Summer,2012,May,2,0,Monday,Weekdays,Light_rainsnow,0.56,0.5303,94.0,0.2537,2,9,11,1,Sangat Lembab,Night
12023,2012-05-21,Summer,2012,May,3,0,Monday,Weekdays,Misty,0.56,0.5303,88.0,0.2985,0,2,2,1,Sangat Lembab,Night
12024,2012-05-21,Summer,2012,May,4,0,Monday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.2985,2,5,7,1,Sangat Lembab,Night
12025,2012-05-21,Summer,2012,May,5,0,Monday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.2985,1,14,15,1,Sangat Lembab,Night
12026,2012-05-21,Summer,2012,May,6,0,Monday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.2985,3,76,79,1,Sangat Lembab,Morning
12027,2012-05-21,Summer,2012,May,7,0,Monday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.2985,7,146,153,1,Sangat Lembab,Morning
12028,2012-05-21,Summer,2012,May,8,0,Monday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.2537,12,258,270,1,Sangat Lembab,Morning
12029,2012-05-21,Summer,2012,May,9,0,Monday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.2239,14,172,186,1,Sangat Lembab,Morning
12030,2012-05-21,Summer,2012,May,10,0,Monday,Weekdays,Light_rainsnow,0.58,0.5455,88.0,0.2836,28,71,99,1,Sangat Lembab,Morning
12031,2012-05-21,Summer,2012,May,11,0,Monday,Weekdays,Misty,0.6,0.5606,83.0,0.1642,24,82,106,1,Sangat Lembab,Morning
12032,2012-05-21,Summer,2012,May,12,0,Monday,Weekdays,Misty,0.6,0.5606,83.0,0.2537,46,124,170,1,Sangat Lembab,Afternoon
12033,2012-05-21,Summer,2012,May,13,0,Monday,Weekdays,Light_rainsnow,0.6,0.5606,83.0,0.2537,49,135,184,1,Sangat Lembab,Afternoon
12034,2012-05-21,Summer,2012,May,14,0,Monday,Weekdays,Light_rainsnow,0.6,0.5606,83.0,0.194,45,135,180,1,Sangat Lembab,Afternoon
12035,2012-05-21,Summer,2012,May,15,0,Monday,Weekdays,Misty,0.64,0.6061,73.0,0.194,67,158,225,1,Sangat Lembab,Afternoon
12036,2012-05-21,Summer,2012,May,16,0,Monday,Weekdays,Misty,0.64,0.6061,73.0,0.2537,46,269,315,1,Sangat Lembab,Afternoon
12037,2012-05-21,Summer,2012,May,17,0,Monday,Weekdays,Misty,0.66,0.6212,69.0,0.2537,40,468,508,1,Sangat Lembab,Afternoon
12038,2012-05-21,Summer,2012,May,18,0,Monday,Weekdays,Clear,0.64,0.6061,73.0,0.1045,52,478,530,1,Sangat Lembab,Evening
12039,2012-05-21,Summer,2012,May,19,0,Monday,Weekdays,Clear,0.66,0.6212,69.0,0.0896,57,391,448,1,Sangat Lembab,Evening
12040,2012-05-21,Summer,2012,May,20,0,Monday,Weekdays,Clear,0.64,0.6061,69.0,0.1343,44,292,336,1,Sangat Lembab,Evening
12041,2012-05-21,Summer,2012,May,21,0,Monday,Weekdays,Clear,0.62,0.6061,69.0,0.0896,31,210,241,1,Sangat Lembab,Evening
12042,2012-05-21,Summer,2012,May,22,0,Monday,Weekdays,Misty,0.62,0.5909,73.0,0.1642,26,116,142,1,Sangat Lembab,Evening
12043,2012-05-21,Summer,2012,May,23,0,Monday,Weekdays,Clear,0.62,0.5909,73.0,0.2836,18,79,97,1,Sangat Lembab,Evening
12044,2012-05-22,Summer,2012,May,0,0,Tuesday,Weekdays,Clear,0.58,0.5455,83.0,0.2537,10,26,36,2,Sangat Lembab,Night
12045,2012-05-22,Summer,2012,May,1,0,Tuesday,Weekdays,Misty,0.58,0.5455,83.0,0.1343,11,16,27,2,Sangat Lembab,Night
12046,2012-05-22,Summer,2012,May,2,0,Tuesday,Weekdays,Misty,0.58,0.5455,83.0,0.1045,1,10,11,2,Sangat Lembab,Night
12047,2012-05-22,Summer,2012,May,3,0,Tuesday,Weekdays,Misty,0.58,0.5455,83.0,0.1045,0,5,5,2,Sangat Lembab,Night
12048,2012-05-22,Summer,2012,May,4,0,Tuesday,Weekdays,Misty,0.56,0.5303,88.0,0.1642,0,7,7,2,Sangat Lembab,Night
12049,2012-05-22,Summer,2012,May,5,0,Tuesday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.194,0,17,17,2,Sangat Lembab,Night
12050,2012-05-22,Summer,2012,May,6,0,Tuesday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.1045,8,129,137,2,Sangat Lembab,Morning
12051,2012-05-22,Summer,2012,May,7,0,Tuesday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.1045,9,315,324,2,Sangat Lembab,Morning
12052,2012-05-22,Summer,2012,May,8,0,Tuesday,Weekdays,Misty,0.56,0.5303,88.0,0.1343,20,570,590,2,Sangat Lembab,Morning
12053,2012-05-22,Summer,2012,May,9,0,Tuesday,Weekdays,Misty,0.6,0.5606,83.0,0.1045,46,287,333,2,Sangat Lembab,Morning
12054,2012-05-22,Summer,2012,May,10,0,Tuesday,Weekdays,Misty,0.6,0.5758,78.0,0.0896,52,148,200,2,Sangat Lembab,Morning
12055,2012-05-22,Summer,2012,May,11,0,Tuesday,Weekdays,Misty,0.6,0.5758,78.0,0.0,39,150,189,2,Sangat Lembab,Morning
12056,2012-05-22,Summer,2012,May,12,0,Tuesday,Weekdays,Misty,0.62,0.5909,78.0,0.1045,76,178,254,2,Sangat Lembab,Afternoon
12057,2012-05-22,Summer,2012,May,13,0,Tuesday,Weekdays,Misty,0.64,0.6061,73.0,0.0,48,195,243,2,Sangat Lembab,Afternoon
12058,2012-05-22,Summer,2012,May,14,0,Tuesday,Weekdays,Misty,0.64,0.6061,73.0,0.1045,73,149,222,2,Sangat Lembab,Afternoon
12059,2012-05-22,Summer,2012,May,15,0,Tuesday,Weekdays,Clear,0.7,0.6515,61.0,0.0896,54,191,245,2,Normal,Afternoon
12060,2012-05-22,Summer,2012,May,16,0,Tuesday,Weekdays,Clear,0.68,0.6364,61.0,0.1045,70,316,386,2,Normal,Afternoon
12063,2012-05-22,Summer,2012,May,19,0,Tuesday,Weekdays,Clear,0.66,0.6212,69.0,0.2239,44,320,364,2,Sangat Lembab,Evening
12064,2012-05-22,Summer,2012,May,20,0,Tuesday,Weekdays,Clear,0.64,0.6061,73.0,0.2537,54,319,373,2,Sangat Lembab,Evening
12065,2012-05-22,Summer,2012,May,21,0,Tuesday,Weekdays,Clear,0.62,0.5909,78.0,0.1343,28,233,261,2,Sangat Lembab,Evening
12066,2012-05-22,Summer,2012,May,22,0,Tuesday,Weekdays,Clear,0.62,0.5909,73.0,0.0896,17,157,174,2,Sangat Lembab,Evening
12067,2012-05-22,Summer,2012,May,23,0,Tuesday,Weekdays,Clear,0.62,0.5909,73.0,0.1045,14,91,105,2,Sangat Lembab,Evening
12068,2012-05-23,Summer,2012,May,0,0,Wednesday,Weekdays,Clear,0.62,0.5909,78.0,0.1343,19,28,47,3,Sangat Lembab,Night
12069,2012-05-23,Summer,2012,May,1,0,Wednesday,Weekdays,Clear,0.6,0.5606,83.0,0.1642,23,9,32,3,Sangat Lembab,Night
12070,2012-05-23,Summer,2012,May,2,0,Wednesday,Weekdays,Misty,0.6,0.5606,83.0,0.1642,2,10,12,3,Sangat Lembab,Night
12071,2012-05-23,Summer,2012,May,3,0,Wednesday,Weekdays,Clear,0.6,0.5758,78.0,0.1045,0,5,5,3,Sangat Lembab,Night
12072,2012-05-23,Summer,2012,May,4,0,Wednesday,Weekdays,Light_rainsnow,0.58,0.5455,83.0,0.194,0,3,3,3,Sangat Lembab,Night
12073,2012-05-23,Summer,2012,May,5,0,Wednesday,Weekdays,Light_rainsnow,0.56,0.5303,88.0,0.2537,6,29,35,3,Sangat Lembab,Night
12074,2012-05-23,Summer,2012,May,6,0,Wednesday,Weekdays,Clear,0.56,0.5303,88.0,0.1045,6,154,160,3,Sangat Lembab,Morning
12075,2012-05-23,Summer,2012,May,7,0,Wednesday,Weekdays,Clear,0.58,0.5455,83.0,0.0,16,452,468,3,Sangat Lembab,Morning
12077,2012-05-23,Summer,2012,May,9,0,Wednesday,Weekdays,Misty,0.62,0.5909,78.0,0.0,39,258,297,3,Sangat Lembab,Morning
